Date,USD,JPY
14-03-2000,0.962,100.93
13-03-2000,0.9716,102.23
10-03-2000,0.9613,102.27
09-03-2000,0.9616,102.44
08-03-2000,0.9543,102.24
07-03-2000,0.9593,103
06-03-2000,0.964,103.47
03-03-2000,0.9659,104.17
02-03-2000,0.9725,104.38
01-03-2000,0.9667,104.65
29-02-2000,0.9714,106.81
28-02-2000,0.9639,105.22
25-02-2000,0.9813,108.79
24-02-2000,0.9898,109.55
23-02-2000,1.0068,111.88
22-02-2000,1.0022,111.11
21-02-2000,0.9857,109.73
18-02-2000,0.9857,109.27
17-02-2000,0.9919,109.3
16-02-2000,0.9804,106.97
15-02-2000,0.9778,106.46
14-02-2000,0.9867,106.85
11-02-2000,0.9801,107.42
10-02-2000,0.9868,107.11
09-02-2000,0.9934,108.16
08-02-2000,0.9903,107.91
07-02-2000,0.9767,106.02
04-02-2000,0.9835,105.99
03-02-2000,0.9748,105.78
02-02-2000,0.9717,105.51
01-02-2000,0.971,104.62
31-01-2000,0.9791,104.62
28-01-2000,0.9848,103.74
27-01-2000,0.9976,105.43
26-01-2000,1.0019,106.04
25-01-2000,1.0008,105.69
24-01-2000,1.0027,105.54
21-01-2000,1.0097,105.53
20-01-2000,1.0089,106.44
19-01-2000,1.0105,106.99
18-01-2000,1.0093,106.42
17-01-2000,1.0094,105.81
14-01-2000,1.0225,108.05
13-01-2000,1.0276,108.89
12-01-2000,1.0308,109.1
11-01-2000,1.0256,108.85
10-01-2000,1.0229,107.26
07-01-2000,1.0284,108.09
06-01-2000,1.0388,108.72
05-01-2000,1.0368,107.34
04-01-2000,1.0305,105.88
03-01-2000,1.009,102.75
30-12-1999,1.0046,102.73
29-12-1999,1.0072,103.02
28-12-1999,1.0089,103.13
27-12-1999,1.0134,103.75
24-12-1999,1.0142,104.29
23-12-1999,1.0089,102.52
22-12-1999,1.0074,102.48
21-12-1999,1.0084,103.07
20-12-1999,1.0096,103.84
17-12-1999,1.0128,104.68
16-12-1999,1.0146,104.47
15-12-1999,1.0021,103.7
14-12-1999,1.0038,104.06
13-12-1999,1.0128,103.95
10-12-1999,1.0141,103.81
09-12-1999,1.0175,104.4
08-12-1999,1.0236,105.32
07-12-1999,1.0239,105.05
06-12-1999,1.0182,104.62
03-12-1999,1.0015,102.57
02-12-1999,1.0057,103.03
01-12-1999,1.0091,103.35
30-11-1999,1.0097,103
29-11-1999,1.0077,102.82
26-11-1999,1.0101,104.86
25-11-1999,1.0194,106.25
24-11-1999,1.0215,106.62
23-11-1999,1.0315,107.98
22-11-1999,1.0311,108.35
19-11-1999,1.0279,109.1
18-11-1999,1.038,109.63
17-11-1999,1.0408,109.58
16-11-1999,1.0336,109.42
15-11-1999,1.0301,107.99
12-11-1999,1.0308,108.22
11-11-1999,1.0406,109.3
10-11-1999,1.0402,109.33
09-11-1999,1.0424,109.37
08-11-1999,1.0405,110.36
05-11-1999,1.0408,109.79
04-11-1999,1.0504,110
03-11-1999,1.0491,109.17
02-11-1999,1.0507,110.12
01-11-1999,1.0572,110.23
29-10-1999,1.0453,109.59
28-10-1999,1.0534,109.79
27-10-1999,1.0552,109.75
26-10-1999,1.0633,111.33
25-10-1999,1.0683,112.66
22-10-1999,1.0758,113.65
21-10-1999,1.0797,114.52
20-10-1999,1.0777,114.44
19-10-1999,1.0818,114.3
18-10-1999,1.0868,114.23
15-10-1999,1.0869,115.15
14-10-1999,1.0758,114.95
13-10-1999,1.0778,116.24
12-10-1999,1.0668,113.45
11-10-1999,1.0631,113.42
08-10-1999,1.0657,114.55
07-10-1999,1.0729,115.48
06-10-1999,1.0737,115.58
05-10-1999,1.0686,113.98
04-10-1999,1.0719,113.6
01-10-1999,1.0728,113.25
30-09-1999,1.0665,112.67
29-09-1999,1.0563,112.85
28-09-1999,1.0483,111.31
27-09-1999,1.0414,109.67
24-09-1999,1.0476,109.4
23-09-1999,1.043,108.45
22-09-1999,1.0509,109.48
21-09-1999,1.0388,108.72
20-09-1999,1.0406,112.08
17-09-1999,1.0397,110.66
16-09-1999,1.0372,108.08
15-09-1999,1.0369,107.94
14-09-1999,1.0362,110.25
13-09-1999,1.0342,109.85
10-09-1999,1.052,115
09-09-1999,1.0592,115.36
08-09-1999,1.0613,117.49
07-09-1999,1.0565,117.44
06-09-1999,1.0594,116.3
03-09-1999,1.0682,117.32
02-09-1999,1.0662,116.16
01-09-1999,1.0613,116
31-08-1999,1.0573,115.53
30-08-1999,1.0454,116.1
27-08-1999,1.045,116.68
26-08-1999,1.0452,116.38
25-08-1999,1.0433,115.7
24-08-1999,1.0512,117.42
23-08-1999,1.0606,118.03
20-08-1999,1.0667,119.16
19-08-1999,1.0517,117.02
18-08-1999,1.0517,118.9
17-08-1999,1.0527,120.34
16-08-1999,1.0553,121.28
13-08-1999,1.0667,122.41
12-08-1999,1.0638,123.25
11-08-1999,1.0668,122.92
10-08-1999,1.0737,123.25
09-08-1999,1.0705,123.37
06-08-1999,1.074,123.13
05-08-1999,1.0791,123.37
04-08-1999,1.0761,123.39
03-08-1999,1.0645,122.69
02-08-1999,1.0665,121.88
30-07-1999,1.0694,123.19
29-07-1999,1.068,123.18
28-07-1999,1.0603,123.15
27-07-1999,1.0627,124.27
26-07-1999,1.0698,123.8
23-07-1999,1.0496,121.96
22-07-1999,1.0499,124.06
21-07-1999,1.0462,124.2
20-07-1999,1.041,123.09
19-07-1999,1.0146,121.6
16-07-1999,1.0202,123.15
15-07-1999,1.0201,123.04
14-07-1999,1.0168,122.97
13-07-1999,1.0183,123.83
12-07-1999,1.0124,123.82
09-07-1999,1.0204,124.66
08-07-1999,1.0182,124.72
07-07-1999,1.0222,124.77
06-07-1999,1.0221,124.87
05-07-1999,1.0232,125.18
02-07-1999,1.0241,123.93
01-07-1999,1.0264,124.12
30-06-1999,1.0328,124.82
29-06-1999,1.0364,125.3
28-06-1999,1.0388,125.96
25-06-1999,1.0443,126.8
24-06-1999,1.0321,126.05
23-06-1999,1.028,125.55
22-06-1999,1.0313,125.6
21-06-1999,1.0339,126.3
18-06-1999,1.0388,124.52
17-06-1999,1.034,123.97
16-06-1999,1.0345,124.4
15-06-1999,1.0392,125.27
14-06-1999,1.0437,125.42
11-06-1999,1.0474,124.09
10-06-1999,1.0474,124.5
09-06-1999,1.0466,124.48
08-06-1999,1.0385,125.99
07-06-1999,1.0316,124.7
04-06-1999,1.0315,125.45
03-06-1999,1.0382,125.8
02-06-1999,1.0382,125.71
01-06-1999,1.0434,126.35
31-05-1999,1.0456,127.18
28-05-1999,1.0479,126.7
27-05-1999,1.0473,128.05
26-05-1999,1.0535,128.77
25-05-1999,1.0627,130.41
24-05-1999,1.0585,130.86
21-05-1999,1.0572,131.25
20-05-1999,1.0639,132.16
19-05-1999,1.0634,132.4
18-05-1999,1.069,131.62
17-05-1999,1.0685,131.47
14-05-1999,1.0676,130.78
13-05-1999,1.0622,129.2
12-05-1999,1.0645,128.88
11-05-1999,1.0732,129.97
10-05-1999,1.0735,129.82
07-05-1999,1.0786,130.13
06-05-1999,1.0799,130.6
05-05-1999,1.0667,128.78
04-05-1999,1.0564,128.04
03-05-1999,1.0589,126.93
30-04-1999,1.0597,126.9
29-04-1999,1.0604,126.16
28-04-1999,1.0666,127.05
27-04-1999,1.063,127.34
26-04-1999,1.0614,126.22
23-04-1999,1.0634,127.25
22-04-1999,1.0581,126.95
21-04-1999,1.0586,126.26
20-04-1999,1.0646,125.48
19-04-1999,1.0636,125.67
16-04-1999,1.0668,126.16
15-04-1999,1.0786,128.01
14-04-1999,1.0787,128.55
13-04-1999,1.0765,129.66
12-04-1999,1.0867,130.27
09-04-1999,1.0778,130.75
08-04-1999,1.0818,130.45
07-04-1999,1.0812,131.27
06-04-1999,1.0726,129.99
05-04-1999,1.0752,130.55
02-04-1999,1.0772,129.85
01-04-1999,1.0772,128.72
31-03-1999,1.0742,127.81
30-03-1999,1.0711,128.86
29-03-1999,1.0692,128.78
26-03-1999,1.0815,128.93
25-03-1999,1.0898,128.65
24-03-1999,1.0928,128.6
23-03-1999,1.0896,128.94
22-03-1999,1.0864,128
19-03-1999,1.0915,127.99
18-03-1999,1.1012,129.78
17-03-1999,1.0966,130.18
16-03-1999,1.0901,128.65
15-03-1999,1.0949,128.85
12-03-1999,1.0932,130.8
11-03-1999,1.0891,131
10-03-1999,1.0953,131.74
09-03-1999,1.0863,132.45
08-03-1999,1.0908,132.77
05-03-1999,1.0834,133.19
04-03-1999,1.0866,133.92
03-03-1999,1.0899,132.18
02-03-1999,1.0887,131.37
01-03-1999,1.0986,131.13
26-02-1999,1.1018,131.33
25-02-1999,1.1031,132.87
24-02-1999,1.1037,133.86
23-02-1999,1.0969,133.14
22-02-1999,1.0992,133.61
19-02-1999,1.1163,133.97
18-02-1999,1.1232,134.4
17-02-1999,1.1253,133.48
16-02-1999,1.1176,131.82
15-02-1999,1.1238,129.31
12-02-1999,1.1244,128.92
11-02-1999,1.1312,129.35
10-02-1999,1.1342,130.73
09-02-1999,1.1333,129.91
08-02-1999,1.1246,127.82
05-02-1999,1.1292,127.95
04-02-1999,1.1263,127.65
03-02-1999,1.1337,126.86
02-02-1999,1.1337,127.7
01-02-1999,1.1338,130.88
29-01-1999,1.1384,132.1
28-01-1999,1.141,132.25
27-01-1999,1.1529,131.91
26-01-1999,1.1582,131.81
25-01-1999,1.1584,132.09
22-01-1999,1.1567,131.88
21-01-1999,1.1572,130.34
20-01-1999,1.1575,131.59
19-01-1999,1.1616,132.14
18-01-1999,1.1612,132.9
15-01-1999,1.1626,131.74
14-01-1999,1.1653,132.74
13-01-1999,1.1744,131.89
12-01-1999,1.152,129.63
11-01-1999,1.1569,126.33
08-01-1999,1.1659,130.09
07-01-1999,1.1632,129.43
06-01-1999,1.1743,131.42
05-01-1999,1.179,130.96
04-01-1999,1.1789,133.73
